Date,Temperature,Snowfall,Activity,Visitors,Rating
2024-06-16 01:00:00,-9.1,1.0,Snowboarding,71,2
2024-06-16 02:00:00,-10.3,1.8,Ice Skating,22,3
2024-06-16 03:00:00,-2.1,18.6,Ice Skating,74,1
2024-06-16 04:00:00,-20.0,2.3,Snowboarding,54,3
2024-06-16 05:00:00,7.8,0.1,Snowboarding,56,4
2024-06-16 06:00:00,-11.7,0.8,Skiing,25,5
2024-06-16 07:00:00,2.2,0.1,Skiing,135,4
2024-06-16 08:00:00,,23.0,Ice Skating,116,1
2024-06-16 09:00:00,1.7,1.6,Ice Skating,12,3
2024-06-16 10:00:00,1.7,12.9,Ice Skating,113,3
2024-06-16 11:00:00,-1.2,27.5,Skiing,104,1
2024-06-16 12:00:00,-14.9,4.6,Snowboarding,142,1
2024-06-16 13:00:00,-2.5,0.2,Snowboarding,163,5
2024-06-16 14:00:00,-16.8,0.4,Skiing,101,4
2024-06-16 15:00:00,-7.5,3.3,Snowboarding,24,1
2024-06-16 16:00:00,5.3,2.6,Snowboarding,192,1
2024-06-16 17:00:00,3.0,4.7,Snowboarding,159,4
2024-06-16 18:00:00,-4.8,2.9,Skiing,46,1
2024-06-16 19:00:00,,13.6,Ice Skating,166,5
2024-06-16 20:00:00,1.5,3.8,Snowboarding,163,5
2024-06-16 21:00:00,-4.8,5.9,Snowboarding,79,4
2024-06-16 22:00:00,-28.2,11.3,Ice Skating,148,2
2024-06-16 23:00:00,2.8,0.8,Snowboarding,109,5
2024-06-17 00:00:00,-5.2,1.3,Snowboarding,157,3
2024-06-17 01:00:00,,0.6,Ice Skating,93,3
2024-06-17 02:00:00,-16.0,0.8,Skiing,100,2
2024-06-17 03:00:00,-36.8,3.6,Skiing,42,5
2024-06-17 04:00:00,-2.2,1.9,Snowboarding,130,1
2024-06-17 05:00:00,-2.1,2.8,Snowboarding,39,2
2024-06-17 06:00:00,,20.2,Ice Skating,187,1
2024-06-17 07:00:00,-14.8,0.9,Ice Skating,43,3
2024-06-17 08:00:00,22.6,3.9,Snowboarding,142,2
2024-06-17 09:00:00,-8.1,0.5,Snowboarding,149,5
2024-06-17 10:00:00,2.3,1.9,Skiing,85,3
2024-06-17 11:00:00,-11.5,3.7,Skiing,84,5
2024-06-17 12:00:00,-25.9,14.7,Skiing,61,1
2024-06-17 13:00:00,-6.7,2.5,Skiing,60,5
2024-06-17 14:00:00,-7.7,0.3,Ice Skating,158,2
2024-06-17 15:00:00,-9.0,2.5,Skiing,67,1
2024-06-17 16:00:00,-6.1,0.8,Skiing,107,2
2024-06-17 17:00:00,,1.3,Snowboarding,134,1
2024-06-17 18:00:00,-6.5,4.8,Skiing,102,2
2024-06-17 19:00:00,-17.6,0.3,Snowboarding,143,3
2024-06-17 20:00:00,-0.1,3.1,Snowboarding,186,2
2024-06-17 21:00:00,-24.5,4.7,Skiing,46,3
2024-06-17 22:00:00,-25.5,2.7,Skiing,147,4
2024-06-17 23:00:00,2.4,0.1,Snowboarding,65,5
2024-06-18 00:00:00,0.1,21.2,Ice Skating,92,1
2024-06-18 01:00:00,-5.6,2.3,Snowboarding,80,5
2024-06-18 02:00:00,-19.0,7.5,Ice Skating,75,3
2024-06-18 03:00:00,-12.1,2.0,Ice Skating,54,3
2024-06-18 04:00:00,-7.6,3.2,Skiing,96,3
2024-06-18 05:00:00,-21.0,2.5,Skiing,104,2
2024-06-18 06:00:00,-12.4,2.1,Skiing,153,5
2024-06-18 07:00:00,1.5,0.1,Skiing,19,3
2024-06-18 08:00:00,9.3,2.2,Snowboarding,158,4
2024-06-18 09:00:00,-9.2,11.0,Ice Skating,149,3
2024-06-18 10:00:00,2.6,5.9,Snowboarding,22,5
2024-06-18 11:00:00,-24.1,0.8,Ice Skating,90,3
2024-06-18 12:00:00,1.6,4.5,Snowboarding,126,3
2024-06-18 13:00:00,-13.0,11.1,Ice Skating,147,1
2024-06-18 14:00:00,-1.9,6.0,Skiing,131,3
2024-06-18 15:00:00,-7.5,0.8,Ice Skating,150,5
2024-06-18 16:00:00,8.2,10.1,Skiing,171,1
2024-06-18 17:00:00,-13.7,1.8,Ice Skating,68,1
2024-06-18 18:00:00,1.3,3.0,Snowboarding,137,3
2024-06-18 19:00:00,-7.8,3.7,Ice Skating,58,3
2024-06-18 20:00:00,,9.5,Snowboarding,15,4
2024-06-18 21:00:00,-6.8,13.4,Snowboarding,21,5
2024-06-18 22:00:00,-13.5,13.3,Skiing,38,5
2024-06-18 23:00:00,-5.1,0.0,Ice Skating,86,2
2024-06-19 00:00:00,,12.7,Snowboarding,133,2
2024-06-19 01:00:00,-2.6,0.3,Ice Skating,35,5
2024-06-19 02:00:00,-4.2,1.5,Skiing,77,3
2024-06-19 03:00:00,3.0,3.6,Skiing,25,1
2024-06-19 04:00:00,4.2,3.3,Ice Skating,62,4
2024-06-19 05:00:00,-15.5,4.6,Snowboarding,156,3
2024-06-19 06:00:00,3.7,3.3,Snowboarding,184,1
2024-06-19 07:00:00,-16.9,13.6,Snowboarding,169,5
2024-06-19 08:00:00,0.9,1.4,Ice Skating,79,3
2024-06-19 09:00:00,1.2,1.6,Snowboarding,198,4
2024-06-19 10:00:00,-24.1,12.7,Snowboarding,14,2
2024-06-19 11:00:00,-4.1,0.4,Snowboarding,196,1
2024-06-19 12:00:00,-9.7,4.7,Skiing,139,3
2024-06-19 13:00:00,-12.6,5.7,Snowboarding,139,4
2024-06-19 14:00:00,8.5,3.5,Ice Skating,12,3
2024-06-19 15:00:00,-11.5,5.9,Ice Skating,104,5
2024-06-19 16:00:00,-13.1,0.9,Snowboarding,52,1
2024-06-19 17:00:00,-4.2,9.6,Ice Skating,142,5
2024-06-19 18:00:00,1.9,0.8,Ice Skating,187,5
2024-06-19 19:00:00,-6.4,2.6,Snowboarding,19,2
2024-06-19 20:00:00,,0.4,Skiing,164,5
2024-06-19 21:00:00,0.3,3.9,Snowboarding,33,4
2024-06-19 22:00:00,-26.8,5.5,Ice Skating,31,1
2024-06-19 23:00:00,-10.3,14.2,Ice Skating,98,2
2024-06-20 00:00:00,-10.6,6.7,Snowboarding,12,3
2024-06-20 01:00:00,-0.2,3.9,Ice Skating,153,5
2024-06-20 02:00:00,-31.2,13.5,Skiing,167,3
2024-06-20 03:00:00,20.5,3.3,Snowboarding,121,2
2024-06-20 04:00:00,0.3,4.1,Ice Skating,180,3
2024-06-20 05:00:00,-3.5,4.5,Skiing,13,4
2024-06-20 06:00:00,6.8,2.6,Ice Skating,116,2
2024-06-20 07:00:00,18.4,9.1,Skiing,49,1
2024-06-20 08:00:00,3.7,1.0,Ice Skating,25,1
2024-06-20 09:00:00,4.5,4.0,Snowboarding,114,1
2024-06-20 10:00:00,-3.7,6.4,Ice Skating,81,1
2024-06-20 11:00:00,-6.4,11.7,Snowboarding,97,2
2024-06-20 12:00:00,-9.8,10.8,Skiing,25,2
2024-06-20 13:00:00,-13.3,3.6,Skiing,127,2
2024-06-20 14:00:00,-11.9,5.2,Ice Skating,100,5
2024-06-20 15:00:00,-18.5,2.5,Snowboarding,192,2
2024-06-20 16:00:00,-5.8,3.2,Snowboarding,29,2
2024-06-20 17:00:00,-21.8,11.8,Skiing,188,2
2024-06-20 18:00:00,-3.1,13.3,Skiing,93,1
2024-06-20 19:00:00,-5.4,11.3,Ice Skating,92,4
2024-06-20 20:00:00,-3.5,0.7,Skiing,194,1
2024-06-20 21:00:00,-10.2,9.5,Skiing,135,4
2024-06-20 22:00:00,25.8,14.8,Snowboarding,60,4
2024-06-20 23:00:00,8.6,2.2,Snowboarding,27,4
2024-06-21 00:00:00,-17.4,3.7,Snowboarding,90,1
2024-06-21 01:00:00,-2.7,7.6,Skiing,196,5
2024-06-21 02:00:00,-11.1,4.1,Ice Skating,106,3
2024-06-21 03:00:00,-15.1,25.2,Ice Skating,126,5
2024-06-21 04:00:00,-18.4,3.0,Skiing,133,1
2024-06-21 05:00:00,-0.7,6.3,Ice Skating,37,4
2024-06-21 06:00:00,-11.8,7.9,Skiing,165,3
2024-06-21 07:00:00,4.7,3.4,Ice Skating,98,5
2024-06-21 08:00:00,4.9,9.7,Skiing,150,2
2024-06-21 09:00:00,8.7,3.9,Snowboarding,15,5
2024-06-21 10:00:00,-13.5,2.7,Ice Skating,166,1
2024-06-21 11:00:00,-0.2,0.6,Snowboarding,115,3
2024-06-21 12:00:00,1.3,2.5,Snowboarding,128,2
2024-06-21 13:00:00,-9.7,6.6,Ice Skating,146,3
2024-06-21 14:00:00,,12.7,Skiing,38,3
2024-06-21 15:00:00,11.1,1.4,Snowboarding,175,5
2024-06-21 16:00:00,-2.7,2.2,Snowboarding,74,4
2024-06-21 17:00:00,1.4,0.8,Skiing,65,5
2024-06-21 18:00:00,-13.2,5.9,Skiing,39,2
2024-06-21 19:00:00,-17.2,16.1,Ice Skating,123,1
2024-06-21 20:00:00,-10.7,5.1,Ice Skating,105,5
2024-06-21 21:00:00,-6.2,4.8,Skiing,130,4
2024-06-21 22:00:00,-15.6,4.0,Snowboarding,196,4
2024-06-21 23:00:00,-5.1,0.5,Skiing,67,5
2024-06-22 00:00:00,-21.9,6.5,Ice Skating,147,2
2024-06-22 01:00:00,-16.2,4.6,Snowboarding,158,4
2024-06-22 02:00:00,1.7,5.4,Snowboarding,193,4
2024-06-22 03:00:00,1.0,11.5,Ice Skating,35,2
2024-06-22 04:00:00,-8.9,7.7,Snowboarding,24,2
2024-06-22 05:00:00,-15.2,7.6,Skiing,172,2
2024-06-22 06:00:00,-15.3,13.1,Ice Skating,98,2
2024-06-22 07:00:00,-8.7,23.0,Snowboarding,24,5
2024-06-22 08:00:00,1.4,4.4,Ice Skating,106,5
2024-06-22 09:00:00,4.3,0.6,Snowboarding,84,3
2024-06-22 10:00:00,-10.0,3.1,Skiing,97,3
2024-06-22 11:00:00,-16.5,7.7,Ice Skating,15,3
2024-06-22 12:00:00,-2.3,0.1,Snowboarding,165,4
2024-06-22 13:00:00,-13.2,0.3,Skiing,72,2
2024-06-22 14:00:00,-10.2,0.3,Skiing,38,5
2024-06-22 15:00:00,8.3,6.6,Skiing,57,5
2024-06-22 16:00:00,3.3,3.5,Snowboarding,195,2
2024-06-22 17:00:00,-3.4,2.3,Snowboarding,158,3
2024-06-22 18:00:00,-17.7,0.6,Skiing,31,4
2024-06-22 19:00:00,-2.9,6.6,Skiing,36,5
2024-06-22 20:00:00,5.6,1.9,Skiing,94,1
2024-06-22 21:00:00,-8.8,1.5,Skiing,88,4
2024-06-22 22:00:00,8.5,5.3,Skiing,194,4
2024-06-22 23:00:00,7.9,4.1,Snowboarding,147,3
2024-06-23 00:00:00,11.6,2.3,Ice Skating,31,2
2024-06-23 01:00:00,-1.9,5.1,Ice Skating,181,1
2024-06-23 02:00:00,0.9,1.6,Ice Skating,93,3
2024-06-23 03:00:00,9.1,7.9,Snowboarding,92,2
2024-06-23 04:00:00,,1.3,Ice Skating,165,1
2024-06-23 05:00:00,,0.9,Ice Skating,59,5
2024-06-23 06:00:00,-9.5,7.6,Ice Skating,188,1
2024-06-23 07:00:00,-2.6,6.2,Ice Skating,138,3
2024-06-23 08:00:00,-17.9,1.0,Skiing,171,1
2024-06-23 09:00:00,-6.4,0.6,Snowboarding,172,1
2024-06-23 10:00:00,6.0,9.1,Ice Skating,70,1
2024-06-23 11:00:00,-26.9,7.5,Skiing,39,5
2024-06-23 12:00:00,10.3,2.0,Ice Skating,85,2
2024-06-23 13:00:00,6.2,5.4,Ice Skating,177,1
2024-06-23 14:00:00,-9.6,0.7,Ice Skating,46,4
2024-06-23 15:00:00,0.4,3.5,Ice Skating,138,3
2024-06-23 16:00:00,,0.1,Ice Skating,152,4
2024-06-23 17:00:00,7.3,2.5,Skiing,22,2
2024-06-23 18:00:00,4.8,0.4,Ice Skating,166,3
2024-06-23 19:00:00,-19.0,3.2,Skiing,192,2
2024-06-23 20:00:00,0.9,2.7,Ice Skating,54,3
2024-06-23 21:00:00,-7.1,2.9,Snowboarding,13,4
2024-06-23 22:00:00,-4.2,0.2,Skiing,24,4
2024-06-23 23:00:00,-12.3,2.2,Ice Skating,113,5
2024-06-24 00:00:00,12.5,7.1,Skiing,185,2
2024-06-24 01:00:00,5.4,2.3,Ice Skating,193,4
2024-06-24 02:00:00,-12.4,6.3,Ice Skating,100,3
2024-06-24 03:00:00,-18.3,2.3,Skiing,152,1
2024-06-24 04:00:00,-8.9,2.8,Ice Skating,48,1
2024-06-24 05:00:00,-0.7,4.1,Ice Skating,88,1
2024-06-24 06:00:00,-2.6,15.0,Ice Skating,69,5
2024-06-24 07:00:00,7.5,0.6,Ice Skating,103,4
2024-06-24 08:00:00,2.9,0.2,Ice Skating,181,2
2024-06-24 09:00:00,4.7,4.7,Ice Skating,52,2
2024-06-24 10:00:00,-1.7,14.9,Skiing,141,5
2024-06-24 11:00:00,-18.9,22.9,Snowboarding,86,3
2024-06-24 12:00:00,-7.0,3.3,Ice Skating,187,4
2024-06-24 13:00:00,5.6,3.2,Skiing,48,4
2024-06-24 14:00:00,,5.2,Snowboarding,63,3
2024-06-24 15:00:00,0.0,4.1,Skiing,160,3
2024-06-24 16:00:00,-8.2,5.0,Snowboarding,197,4
2024-06-24 17:00:00,-15.3,10.4,Snowboarding,172,4
2024-06-24 18:00:00,-6.2,6.9,Snowboarding,63,1
2024-06-24 19:00:00,-1.9,3.4,Skiing,195,2
2024-06-24 20:00:00,-11.6,3.1,Snowboarding,71,1
2024-06-24 21:00:00,-7.4,5.1,Ice Skating,185,1
2024-06-24 22:00:00,-14.4,3.0,Ice Skating,144,2
2024-06-24 23:00:00,6.2,3.1,Snowboarding,182,5
2024-06-25 00:00:00,-7.9,0.1,Snowboarding,22,5
2024-06-25 01:00:00,9.5,1.0,Ice Skating,190,5
2024-06-25 02:00:00,10.3,3.4,Skiing,124,5
2024-06-25 03:00:00,-5.8,8.6,Skiing,48,3
2024-06-25 04:00:00,-15.1,1.6,Ice Skating,93,1
2024-06-25 05:00:00,-25.9,3.7,Skiing,155,3
2024-06-25 06:00:00,-19.7,2.1,Skiing,159,3
2024-06-25 07:00:00,-18.7,0.6,Snowboarding,173,2
2024-06-25 08:00:00,8.8,15.9,Skiing,114,5
2024-06-25 09:00:00,-3.8,9.6,Ice Skating,190,4
2024-06-25 10:00:00,-1.1,0.4,Skiing,121,5
2024-06-25 11:00:00,-27.2,6.4,Snowboarding,81,1
2024-06-25 12:00:00,-17.0,2.1,Ice Skating,12,3
2024-06-25 13:00:00,3.9,26.3,Ice Skating,199,1
2024-06-25 14:00:00,-2.1,1.8,Ice Skating,166,3
2024-06-25 15:00:00,-6.5,1.4,Snowboarding,82,3
2024-06-25 16:00:00,0.6,4.2,Ice Skating,17,3
2024-06-25 17:00:00,11.4,9.0,Snowboarding,85,4
2024-06-25 18:00:00,,1.1,Snowboarding,183,5
2024-06-25 19:00:00,,6.2,Skiing,101,3
2024-06-25 20:00:00,-3.1,0.3,Ice Skating,193,2
2024-06-25 21:00:00,18.9,12.6,Skiing,115,3
2024-06-25 22:00:00,-26.0,0.4,Skiing,58,5
2024-06-25 23:00:00,1.8,12.3,Snowboarding,52,5
2024-06-26 00:00:00,-6.1,3.4,Skiing,147,4
2024-06-26 01:00:00,0.7,3.0,Skiing,150,3
2024-06-26 02:00:00,-11.6,18.1,Skiing,194,2
2024-06-26 03:00:00,-5.5,23.2,Ice Skating,11,4
2024-06-26 04:00:00,2.1,5.3,Skiing,74,4
2024-06-26 05:00:00,26.1,0.7,Snowboarding,95,3
2024-06-26 06:00:00,3.1,3.5,Ice Skating,106,3
2024-06-26 07:00:00,-13.5,3.8,Snowboarding,179,4
2024-06-26 08:00:00,-9.2,3.6,Ice Skating,195,4
2024-06-26 09:00:00,-9.5,4.2,Ice Skating,19,4
2024-06-26 10:00:00,-23.0,0.1,Ice Skating,72,1
2024-06-26 11:00:00,-8.3,6.2,Snowboarding,112,4
2024-06-26 12:00:00,2.3,6.2,Skiing,70,5
2024-06-26 13:00:00,-17.7,0.6,Ice Skating,10,2
2024-06-26 14:00:00,5.5,4.2,Snowboarding,163,2
2024-06-26 15:00:00,-0.1,4.2,Ice Skating,14,3
2024-06-26 16:00:00,-12.3,5.7,Skiing,44,4
2024-06-26 17:00:00,-6.4,0.4,Ice Skating,134,2
2024-06-26 18:00:00,,4.9,Snowboarding,150,2
2024-06-26 19:00:00,2.3,1.6,Ice Skating,36,5
2024-06-26 20:00:00,-4.9,3.5,Snowboarding,149,5
2024-06-26 21:00:00,-7.4,7.4,Skiing,103,1
2024-06-26 22:00:00,-4.2,6.1,Skiing,59,1
2024-06-26 23:00:00,-10.1,0.6,Ice Skating,196,2
2024-06-27 00:00:00,-26.0,4.5,Skiing,168,3
2024-06-27 01:00:00,15.4,17.4,Snowboarding,78,2
2024-06-27 02:00:00,-3.4,0.9,Ice Skating,174,3
2024-06-27 03:00:00,,9.6,Snowboarding,11,2
2024-06-27 04:00:00,-5.6,6.1,Ice Skating,111,5
2024-06-27 05:00:00,-12.4,7.4,Snowboarding,12,4
2024-06-27 06:00:00,-6.9,1.7,Ice Skating,157,2
2024-06-27 07:00:00,-21.0,1.7,Snowboarding,139,1
2024-06-27 08:00:00,17.8,11.8,Snowboarding,51,3
2024-06-27 09:00:00,-17.3,2.2,Ice Skating,52,3
2024-06-27 10:00:00,-15.3,0.3,Snowboarding,30,2
2024-06-27 11:00:00,-9.4,4.6,Skiing,54,3
2024-06-27 12:00:00,7.9,0.7,Snowboarding,29,1
2024-06-27 13:00:00,-4.9,8.0,Ice Skating,180,5
2024-06-27 14:00:00,-17.4,5.1,Skiing,187,4
2024-06-27 15:00:00,7.5,10.4,Skiing,52,4
2024-06-27 16:00:00,2.3,7.7,Snowboarding,33,3
2024-06-27 17:00:00,0.4,0.6,Snowboarding,91,2
2024-06-27 18:00:00,2.2,2.4,Snowboarding,93,3
2024-06-27 19:00:00,18.9,7.4,Skiing,69,1
2024-06-27 20:00:00,16.9,2.7,Skiing,41,2
2024-06-27 21:00:00,-11.9,17.9,Skiing,131,5
2024-06-27 22:00:00,11.2,6.7,Ice Skating,14,1
2024-06-27 23:00:00,-1.2,0.1,Ice Skating,139,5
2024-06-28 00:00:00,-0.0,10.6,Snowboarding,163,2
2024-06-28 01:00:00,-21.9,0.5,Ice Skating,34,5
2024-06-28 02:00:00,-6.7,0.8,Ice Skating,187,1
2024-06-28 03:00:00,-13.1,6.6,Snowboarding,95,1
2024-06-28 04:00:00,3.3,10.0,Snowboarding,176,3
2024-06-28 05:00:00,5.7,3.8,Skiing,95,2
2024-06-28 06:00:00,-25.7,1.7,Skiing,84,4
2024-06-28 07:00:00,-5.2,2.2,Snowboarding,20,4
2024-06-28 08:00:00,,2.1,Snowboarding,77,5
2024-06-28 09:00:00,-6.9,2.0,Ice Skating,106,4
2024-06-28 10:00:00,2.3,1.4,Ice Skating,155,4
2024-06-28 11:00:00,-1.5,4.7,Ice Skating,117,1
2024-06-28 12:00:00,-1.6,11.5,Snowboarding,131,1
2024-06-28 13:00:00,-7.7,1.8,Snowboarding,165,1
2024-06-28 14:00:00,-17.2,1.0,Skiing,51,4
2024-06-28 15:00:00,-16.2,9.1,Ice Skating,69,5
2024-06-28 16:00:00,2.1,6.8,Skiing,159,2
2024-06-28 17:00:00,-4.8,13.4,Snowboarding,177,3
2024-06-28 18:00:00,-6.4,0.9,Ice Skating,71,5
2024-06-28 19:00:00,-9.2,0.8,Skiing,140,1
2024-06-28 20:00:00,-8.1,3.9,Snowboarding,80,5
2024-06-28 21:00:00,5.5,4.8,Skiing,130,2
2024-06-28 22:00:00,-8.4,3.3,Ice Skating,29,1
2024-06-28 23:00:00,-18.4,4.6,Skiing,80,2
2024-06-29 00:00:00,2.4,1.0,Skiing,163,3
2024-06-29 01:00:00,-7.0,3.3,Snowboarding,178,5
2024-06-29 02:00:00,-4.7,5.4,Ice Skating,140,3
2024-06-29 03:00:00,,2.8,Skiing,180,4
2024-06-29 04:00:00,-5.2,5.7,Snowboarding,154,5
2024-06-29 05:00:00,-2.1,3.0,Ice Skating,93,4
2024-06-29 06:00:00,-16.8,2.0,Snowboarding,107,2
2024-06-29 07:00:00,-7.2,1.8,Ice Skating,190,4
2024-06-29 08:00:00,1.1,2.6,Snowboarding,189,2
2024-06-29 09:00:00,-20.6,0.1,Snowboarding,170,3
2024-06-29 10:00:00,-3.0,5.5,Snowboarding,69,1
2024-06-29 11:00:00,-4.0,9.3,Skiing,77,3
2024-06-29 12:00:00,-4.6,2.2,Skiing,193,4
2024-06-29 13:00:00,5.4,0.2,Snowboarding,114,2
2024-06-29 14:00:00,-1.7,21.6,Ice Skating,145,4
2024-06-29 15:00:00,9.8,1.5,Snowboarding,170,1
2024-06-29 16:00:00,-14.9,0.7,Skiing,162,5
2024-06-29 17:00:00,-3.6,2.3,Ice Skating,120,5
2024-06-29 18:00:00,-4.2,6.7,Skiing,144,5
2024-06-29 19:00:00,-15.7,1.7,Snowboarding,68,4
2024-06-29 20:00:00,4.6,4.3,Skiing,42,5
2024-06-29 21:00:00,18.2,2.7,Skiing,50,2
2024-06-29 22:00:00,-5.2,0.6,Skiing,170,1
2024-06-29 23:00:00,0.1,2.0,Snowboarding,38,3
2024-06-30 00:00:00,-4.2,6.5,Skiing,176,2
2024-06-30 01:00:00,-12.1,4.7,Snowboarding,194,1
2024-06-30 02:00:00,-23.2,0.6,Snowboarding,114,3
2024-06-30 03:00:00,-12.1,0.9,Skiing,110,5
2024-06-30 04:00:00,-18.9,5.1,Ice Skating,73,3
2024-06-30 05:00:00,12.0,8.4,Skiing,95,4
2024-06-30 06:00:00,-6.2,2.1,Skiing,75,4
2024-06-30 07:00:00,,4.5,Skiing,123,5
2024-06-30 08:00:00,3.9,0.9,Ice Skating,131,5
2024-06-30 09:00:00,-16.2,1.9,Ice Skating,18,2
2024-06-30 10:00:00,-12.7,0.1,Snowboarding,38,2
2024-06-30 11:00:00,-4.3,7.3,Ice Skating,106,4
2024-06-30 12:00:00,5.3,2.6,Ice Skating,83,1
2024-06-30 13:00:00,0.0,8.5,Skiing,133,2
2024-06-30 14:00:00,-2.5,6.2,Snowboarding,165,1
2024-06-30 15:00:00,-4.2,8.8,Snowboarding,119,4
2024-06-30 16:00:00,-1.0,1.7,Ice Skating,62,2
2024-06-30 17:00:00,-3.0,1.0,Ice Skating,183,1
2024-06-30 18:00:00,-15.3,17.9,Skiing,176,1
2024-06-30 19:00:00,-4.5,6.3,Ice Skating,85,2
2024-06-30 20:00:00,-15.7,9.0,Ice Skating,67,5
2024-06-30 21:00:00,-4.2,0.1,Snowboarding,191,3
2024-06-30 22:00:00,-9.8,2.2,Ice Skating,143,5
2024-06-30 23:00:00,20.4,6.8,Skiing,54,3
2024-07-01 00:00:00,-5.4,0.4,Snowboarding,177,1
2024-07-01 01:00:00,-19.0,4.2,Snowboarding,160,2
2024-07-01 02:00:00,-6.3,2.8,Ice Skating,126,4
2024-07-01 03:00:00,0.2,0.1,Skiing,131,2
2024-07-01 04:00:00,11.7,1.3,Snowboarding,179,5
2024-07-01 05:00:00,-10.9,1.7,Skiing,175,3
2024-07-01 06:00:00,-20.8,0.6,Skiing,153,2
2024-07-01 07:00:00,3.2,5.0,Ice Skating,83,3
2024-07-01 08:00:00,-18.8,1.4,Skiing,184,5
2024-07-01 09:00:00,-9.4,1.6,Snowboarding,158,5
2024-07-01 10:00:00,-7.6,11.4,Ice Skating,83,2
2024-07-01 11:00:00,,3.1,Snowboarding,158,4
2024-07-01 12:00:00,1.9,2.5,Skiing,34,4
2024-07-01 13:00:00,-11.8,6.4,Skiing,133,3
2024-07-01 14:00:00,-7.7,12.0,Ice Skating,70,2
2024-07-01 15:00:00,-5.1,0.1,Ice Skating,107,1
2024-07-01 16:00:00,-3.5,3.0,Snowboarding,63,5
2024-07-01 17:00:00,-4.0,4.7,Snowboarding,69,3
2024-07-01 18:00:00,-0.6,1.9,Skiing,179,5
2024-07-01 19:00:00,3.4,7.4,Ice Skating,198,3
2024-07-01 20:00:00,-1.1,17.8,Skiing,41,2
2024-07-01 21:00:00,-0.5,14.4,Skiing,62,3
2024-07-01 22:00:00,-20.8,1.5,Snowboarding,181,3
2024-07-01 23:00:00,-4.5,1.3,Snowboarding,148,1
2024-07-02 00:00:00,-0.2,15.8,Snowboarding,127,3
2024-07-02 01:00:00,2.3,3.1,Ice Skating,56,4
2024-07-02 02:00:00,-11.9,1.2,Snowboarding,99,3
2024-07-02 03:00:00,-11.6,6.1,Ice Skating,69,3
2024-07-02 04:00:00,-10.7,1.7,Skiing,45,2
2024-07-02 05:00:00,0.4,1.6,Ice Skating,197,3
2024-07-02 06:00:00,5.3,10.6,Snowboarding,170,1
2024-07-02 07:00:00,-9.1,0.9,Ice Skating,51,2
2024-07-02 08:00:00,4.1,0.3,Ice Skating,22,5
2024-07-02 09:00:00,-3.8,1.6,Snowboarding,151,4
2024-07-02 10:00:00,-6.2,4.7,Snowboarding,195,4
2024-07-02 11:00:00,-7.1,0.7,Skiing,124,5
2024-07-02 12:00:00,2.5,3.2,Ice Skating,110,3
2024-07-02 13:00:00,-1.7,4.9,Skiing,131,1
2024-07-02 14:00:00,17.8,9.4,Skiing,177,1
2024-07-02 15:00:00,-13.5,1.3,Ice Skating,74,1
2024-07-02 16:00:00,0.2,8.5,Skiing,142,1
2024-07-02 17:00:00,-10.3,1.3,Ice Skating,167,3
2024-07-02 18:00:00,-13.7,5.6,Skiing,126,5
2024-07-02 19:00:00,-5.1,2.8,Skiing,182,5
2024-07-02 20:00:00,-3.6,0.6,Ice Skating,110,4
2024-07-02 21:00:00,24.2,6.3,Snowboarding,195,5
2024-07-02 22:00:00,-6.8,1.2,Ice Skating,48,1
2024-07-02 23:00:00,-16.3,1.0,Snowboarding,149,3
2024-07-03 00:00:00,-2.3,2.2,Ice Skating,171,2
2024-07-03 01:00:00,-25.7,5.3,Ice Skating,118,2
2024-07-03 02:00:00,-5.9,1.3,Snowboarding,23,1
2024-07-03 03:00:00,-4.8,1.0,Snowboarding,175,4
2024-07-03 04:00:00,2.9,0.1,Ice Skating,153,2
2024-07-03 05:00:00,4.7,3.2,Ice Skating,115,1
2024-07-03 06:00:00,-10.0,2.8,Ice Skating,198,3
2024-07-03 07:00:00,-6.5,1.3,Snowboarding,196,2
2024-07-03 08:00:00,-12.7,0.3,Ice Skating,84,1
2024-07-03 09:00:00,-16.3,2.8,Snowboarding,88,2
2024-07-03 10:00:00,,7.8,Skiing,121,3
2024-07-03 11:00:00,-17.7,6.3,Snowboarding,76,5
2024-07-03 12:00:00,-9.1,9.9,Skiing,148,5
2024-07-03 13:00:00,-15.0,0.0,Ice Skating,20,3
2024-07-03 14:00:00,0.5,17.0,Ice Skating,25,3
2024-07-03 15:00:00,13.0,2.1,Snowboarding,175,5
2024-07-03 16:00:00,-18.0,23.2,Skiing,167,3
2024-07-03 17:00:00,-23.5,1.5,Ice Skating,178,3
2024-07-03 18:00:00,-6.2,3.2,Ice Skating,10,3
2024-07-03 19:00:00,-4.8,2.2,Skiing,133,5
2024-07-03 20:00:00,-2.8,2.2,Ice Skating,47,5
2024-07-03 21:00:00,-9.5,9.2,Ice Skating,123,2
2024-07-03 22:00:00,-7.0,6.9,Snowboarding,107,5
2024-07-03 23:00:00,-1.3,24.2,Ice Skating,69,2
2024-07-04 00:00:00,5.4,4.8,Skiing,28,5
2024-07-04 01:00:00,-24.6,3.1,Ice Skating,133,4
2024-07-04 02:00:00,-8.7,0.5,Snowboarding,196,2
2024-07-04 03:00:00,-2.9,28.4,Ice Skating,109,3
2024-07-04 04:00:00,-14.2,4.0,Skiing,77,4
2024-07-04 05:00:00,12.3,6.0,Ice Skating,147,5
2024-07-04 06:00:00,-11.4,2.6,Skiing,26,5
